7.04,8.91,13.04
6.91,10.84,12.78
6.72,7.91,14.09
7.45,9.85,13.41
7.13,9.34,13.91
6.15,11.79,13.72
7.42,11.09,13.54
6.92,8.15,12.89
6.63,10.16,14.13
5.41,8.04,14.37
6.06,9.82,12.83
7.01,9.36,13.68
5.65,11.65,14.1
7.42,10.51,12.95
5.57,11.79,13.95
5.53,7.79,12.5
5.13,8.4,14.23
6.14,11.5,14.88
6.74,9.24,12.62
6.87,10.71,14.66
5.5,11.67,12.84
5.05,9.61,13.82
7.46,9.51,13.53
5.14,9.51,13.74
7.47,11.81,13.87
5.67,8.31,13.64
5.19,10.71,12.59
7.25,11.14,12.92
6.07,9.05,12.68
5.91,9.97,14.39
6.38,11.54,12.57
5.19,9.94,14.79
6.57,7.61,13.1
7.29,8.65,13.95
7.42,10.05,13.69
5.71,10.43,13.27
5.03,8.3,13.28
5.14,9.66,14.51
6.51,11.5,13.27
6.23,9.39,14.02
6.7,12.01,13.87
6.88,10.59,13.58
5.06,11.52,13.42
5.31,11.28,14.66
6.44,8.15,14.78
5.21,9.77,14.66
6.37,12.13,13.38
7.31,12.44,13.27
5.78,11.57,14.44
6.2,11.43,13.81
5.23,10.26,13.9
6.03,10.85,12.77
5.77,9.26,14.39
5.61,7.51,14.54
6.93,10.7,13.41
5.08,11.01,14.28
6.23,9.93,13.54
6.41,10.14,14.39
6.37,10.2,12.63
7.44,10.34,13.79
5.85,8.42,13.77
7,12.19,13.95
7.48,7.86,12.93
7.32,9.8,13.1
7.32,8.5,14.05
6.24,12.34,13.23
6.03,8.01,14.76
5.37,12.05,14.42
5.5,8.95,13.47
5.19,8.07,12.91
6.14,8.6,13.93
7.26,7.86,13.62
5.64,9.64,14.75
6.13,10.53,13.86
5.9,11.81,14.48
5.88,9.94,14.91
6,9.52,14.14
6.24,7.59,13.01
6.27,11.64,14.02
5.03,8.07,14.36
5.5,11.77,13.16
7.03,11.67,13.34
5.58,12.39,14.95
6.08,7.73,14.49
5.13,9.27,13.81
5.07,11.93,14.82
5.34,9.91,15
6.16,9.05,12.6
6.94,8.95,14.96
7.17,9.31,13.09
5.08,12.07,14.19
5.79,8.48,13.77
6.4,7.71,12.7
7.41,9.36,14.85
5.55,8.87,13.24
5.73,11.27,13.59
5.77,10.92,14.52
5.65,11.37,13.12
6.27,12.29,14.16
6.55,8.8,14.27
5.48,10.7,12.92
5.05,7.85,14.27
6.56,7.93,13.44
5.84,8.35,14.58
7.31,9.35,13.93
5.49,9.04,13.18
5.54,9.44,14.4
6.12,11.83,14.4
5.7,9.67,14.86
7.44,7.65,14.24
6.01,10.82,14.4
7.02,10.93,14.92
6.33,8.43,14.51
6.04,10.74,12.69
5,10.98,13.4
7.03,12.06,13.25
5.21,10.92,13.77
5.39,10.22,13.51
6.55,11.61,13.32
5.78,10.36,14.92
6.45,8.71,14.24
6.85,10.39,13.16
6.94,8.66,13.89
7.11,11.96,13.49
6.88,9.61,13.32
5.97,9.07,13.38
6.79,11.07,13.32
5.89,9.28,14.96
5.78,11.78,14.63
7.33,9.57,14.52
7.42,9.1,13
5.67,8.92,14.65
7.02,8.99,14.36
5.84,7.53,14.3
5.88,10.8,13.41
7.37,11.09,14.35
5.07,8.27,14.12
6.6,10.77,14.35
5.21,7.55,13.05
6.96,10.14,12.53
5.6,8.79,13.32
6.17,8.43,14.13
5.09,8.17,12.68
6.28,10.2,12.74
7.33,7.51,14.21
7.48,12.47,14.73
6.93,10.05,13.59
6.86,8.5,12.99
5.51,12.35,13.73
5.6,9.11,14.12
6.02,11.03,14.07
5.8,10.66,13.42
7.28,8.1,13.98
6.69,10.73,12.69
7.29,9.12,14.99
7.47,11.63,13.08
5.61,11.54,13.68
5.76,9.54,13.95
6.85,10.28,13.49
5.75,11.31,12.9
7.44,12.28,14.44
5.74,8.77,12.84
7.3,11.78,14.35
5.02,12.25,13.56
7.47,8.61,13.42
6.61,8.02,14.99
5.59,11.34,12.5
6.5,10.56,13.92
6.54,7.82,12.57
7.26,11.29,13.76
6.98,10.39,14.68
6.01,9.54,13.88
6.42,10.96,13.37
5.08,10.95,13.73
6.06,12.48,14.21
7.32,8.86,13.22
5.2,9.08,12.76
5.67,11.82,14.59
5.48,8.99,14.96
5.9,9.69,13.19
5.29,10.98,14.66
6.49,8.93,12.61
6.15,8.17,14.49
7.43,8.03,14.66
6.2,9.68,13.53
5.1,7.54,13.62
6.54,7.72,14.63
5.37,8.84,13.09
5.02,8.69,14.32
7.21,9.35,14.07
6.92,8.21,13.03
5.39,10.91,14.14
5.06,8.18,14.32
6.18,9.67,13.3
5.49,8.38,14.82
5.83,12.42,13.96
5.56,9.32,14.16
5.35,9.21,13.14
6.22,8.85,13.57
5,11.46,14
5.9,7.91,13.47
7.32,11.17,13.8
5.28,9.76,13.15
6.9,11.64,13.41
5.61,11.61,14.06
6.87,8.01,13
7.36,9.82,14.98
7.03,8.65,13.89
6.68,11.81,12.66
7.09,9.87,13.3
6.19,9.1,14.79
6.01,10.68,13.81
5.61,8.39,14.83
5.46,12.3,13.81
6.31,9.26,14.28
6.46,11.7,12.83
7.27,11.95,13.31
5.64,8.94,13.04
5.04,7.56,12.5
6.6,12.4,13.01
5.74,11.26,14.18
5.86,9.37,13.09
7.02,10,14.01
6.3,8.95,13.74
5,7.64,13.86
5.33,8.74,12.61
7.24,12.14,14.46
5.98,7.78,13.81
5.22,10.77,14.8
6.47,11.97,12.66
7.11,12.27,13.03
6.69,12.47,14.69
6.43,10.87,14.44
5.81,11.51,13.38
6.06,10.93,14.01
6.46,9.67,13.18
6.41,10.39,13.72
7.37,11.12,13.69
5.37,12.19,13.38
5.81,9.29,14.7
6.2,11.05,14.51
5.7,10.33,13.92
7.29,7.59,14.24
5.31,11.48,13.68
6.23,8.87,12.88
5.08,11.63,14.19
5.38,9.11,13.88
6.06,7.97,13.22
6.24,11.09,14.75
6.79,9.67,12.92
5.28,9.07,13.78
7.41,9.55,13.84
5.57,8.54,14.39
5.06,8.19,13.46
6.82,7.64,14.98
7.21,10.99,12.63
6.58,8.22,12.59
6.87,8.59,13.91
5.97,9.05,13.39
6.09,8.9,13.65
5.17,11.61,14.63
7.03,7.65,12.9
5.27,9.47,14.34
5.14,11.84,14.7
5.64,11.95,13.48
5.66,7.96,13.33
7.09,8.48,14.36
5.83,12.13,13.37
7.15,11.11,13.61
5,11.69,12.71
6.31,10.62,12.55
7.4,12.25,14.61
6.13,10.11,13.29
7.16,7.82,13.49
7.08,7.65,14.09
6.48,11.96,12.86
5.51,12.37,12.9
6.13,7.6,14.65
5.88,11.52,13.03
5.03,9.38,14.59
5.34,10.59,12.9
7.32,10.51,13.12
6.2,9.66,12.83
6.34,9.47,14.17
6.03,8.41,13.1
5.72,12.16,14.79
7.14,11.46,14.27
6.09,7.68,13.04
7.21,10.64,13.61
7.09,9.38,14.68
6.52,10.19,14.63
5,9.75,13.65
7.07,7.55,13.81
5.33,7.99,14.77
7,11.87,12.67
6.77,9.27,14
5.77,10.58,13.53
7.19,7.65,12.97
6.11,11.03,12.53
6.45,8.05,14.2
