7.36,10.21,14.09
5.19,8.18,13.11
5.78,9.72,13.71
6.14,11.61,13.7
5.69,11,13.19
5.78,9.14,13.93
5.13,7.7,13.02
7.43,10.99,13.01
6.03,10.68,13.34
5.29,7.83,13.93
5.81,9.84,13.2
5.66,9.03,13.66
5.48,9.86,14.81
5.5,8.9,13.72
6.03,8.91,13.48
7.01,8.84,14.51
6.35,7.81,14.68
5.28,10.87,12.54
7.23,8.25,13.87
6.03,10.37,13.06
5.99,7.55,14.87
5.48,7.7,12.64
6.47,8.36,13.54
5.66,10.03,14.78
7.14,9.39,13.48
5.54,11.44,12.97
6.65,12.23,12.5
5.14,11.6,14.96
6.47,8.42,12.63
5.47,11.84,14.2
6.72,7.52,13.86
7.29,11.13,13.68
5.72,9.46,13.8
5.41,10.2,13.78
6.29,9.83,13.6
5.74,10.57,14.86
5.52,9.37,14.25
5.64,8.52,13.66
7.32,9.02,14.1
6.3,8.58,12.78
7.43,11.82,14.58
5.64,7.56,12.85
5.86,9.24,13.33
6.36,8.05,14.6
6.23,12.07,14.89
7.22,12.01,13.32
6.96,11.97,14.97
6.23,9.08,13.71
6.03,7.58,14.78
7.18,10.51,14.64
7.45,7.62,13.92
5.31,7.92,13.31
6.24,10.36,12.7
7.16,11.01,13.02
5.11,10.71,13.19
7.06,10.1,13.36
6.46,7.64,13.06
6.71,11.33,13.75
6.15,8.83,14.14
7.3,11.84,13.64
7.41,10.26,13.78
6.04,9.45,13.47
6.1,8.13,12.56
5.98,8.65,14.35
5.59,8.99,14.79
5.26,12.06,12.59
6.43,8.06,12.87
5.9,11.34,14.89
6.24,7.72,13.23
7.21,8.58,14.43
5.36,8.95,12.81
5.59,7.52,13.49
6.23,12.2,14.84
6.44,9.05,14.47
6.99,8.59,12.95
7.33,10.25,14.51
7.13,11.06,13.71
5.5,9.75,14.56
7.42,11.89,14.06
5.35,10.97,13.33
7,9.6,12.75
5.11,10.64,14.32
5.48,9.41,13.98
7.47,9.92,14.68
6.05,11.73,13.25
7.08,9.71,13.68
5.56,11.21,12.5
7.32,9.83,14.49
5.54,10.08,12.59
7.3,8.65,15
7.15,9.08,13.62
6.26,9.59,12.99
6.78,8.47,14.78
6.8,8.53,14.67
6.59,12.02,13.89
6.25,8.6,12.94
5.67,12.31,13.45
6.96,9.52,14.14
5.67,8.17,14.67
5.18,11.53,14.37
7.19,8.67,13.39
6.04,8.68,14.7
5.01,8.13,14.3
5.11,11.13,13.9
6.56,12.42,14.33
6.23,7.84,14.95
6.33,11.07,14.43
6.81,11.66,14.54
6.68,10.39,14.46
6.12,12.18,13.05
6.81,11.17,12.65
6.69,12.15,13.77
7.29,7.95,13.64
5.68,12.45,13.39
5.93,8.57,14.27
6.84,8.75,14.01
7.43,11.72,13.11
6.66,9.53,13.59
5.86,8.96,14.14
5.81,8.31,12.93
5.27,11.96,14.48
7.16,11.28,14.04
6.62,11.37,13.1
5.36,9.28,13.9
6.21,8.4,14.09
6.72,9.74,14.73
6.85,10.01,14.94
6.71,11.68,12.71
6.17,10.86,13.43
5.07,8.18,14.85
6.21,11.58,14.46
7.02,7.84,14.38
5.23,7.7,14.45
5.06,7.57,13.67
7.12,10.27,13.37
5.11,9.42,12.56
5.83,8.71,12.53
5.91,9.98,14.82
6.78,11.12,13.1
5.04,9.31,13.5
6.16,10.21,12.7
5.69,10.66,12.79
5.35,9.01,12.68
5.72,8.99,14.6
6.44,8.53,13.79
7.01,12.21,13.31
6.26,9.06,12.79
5.04,7.91,13.05
6.81,8.05,14.3
6.78,8.88,13.63
5.62,11.51,14.05
6.25,8.43,13.69
5.23,8.68,13.48
6.39,9.4,13.19
6.36,11.2,13.53
5.41,11.77,14.08
6.72,11.53,14.03
7.02,8.7,12.58
5.75,9.38,14.59
7.23,8.58,12.95
6.73,8.23,13.82
7.38,8.18,14.38
5.81,9.62,13.39
6.34,11.63,13.83
5.85,12.18,15
6.13,7.74,13.89
5.55,7.85,13.82
5.9,12.24,14.04
6.74,11.87,13.79
6.69,9.74,12.53
6.52,9.66,13.49
5.9,11.46,12.81
7.16,12.25,12.6
6,12.24,12.7
6.7,8.11,14.92
5.78,10.3,12.98
6.72,11.55,14.62
5.88,12.43,14.03
7.24,9.61,13.39
6.74,12.34,13.36
6.14,9.31,12.75
7.39,8.05,14.54
6.48,7.58,13.3
6.53,8.64,13.69
5.88,9.06,13.88
6.15,7.72,14.17
6.85,10.69,14.26
7.1,10.25,13.77
6.32,11.47,13.17
6.32,9.19,13.25
7.36,8.96,14.1
5.21,12.09,12.97
6.52,8.34,14.54
5.31,9.56,14.82
6.83,10.85,14.75
5.23,8.28,13.79
7.31,11.41,13.44
6.81,7.93,14.27
7.04,10.44,13.69
6.81,9.39,14.99
5.83,10.07,12.96
7.18,10.32,14.18
5.56,9.2,13.5
5.65,11.08,12.7
7.12,11.47,14.66
5.82,12.47,13.28
6.55,10.46,13.08
7.34,8.11,12.76
6.97,8.81,14.19
5.48,7.97,12.86
6.43,12.12,14.39
5.11,11.32,13.74
7.43,11.96,14.66
5.13,9.73,14.27
6.57,8.75,13.69
5.94,7.99,12.83
6.11,8.41,12.79
7.3,8.02,13.64
5.64,10.99,13.61
7.41,10.04,13.59
6.49,8.77,14.07
5.57,8.75,14.52
6.27,12.16,14.38
5.84,10.37,13.26
6.76,9.76,13.01
5.48,10.55,13.39
7.26,11.34,13.09
6.48,11.58,14.32
5.34,11.5,13.35
6,7.93,12.96
6.87,9.99,13.55
7.33,8.99,13.26
5.33,10.39,14.73
7.05,9.82,12.89
5.19,8.74,13.73
