6.35,10.33,12.73
5.46,8.28,12.87
5.58,9.48,14.7
6.86,9.51,14.95
6.54,10.42,14.66
5.14,12.35,14.93
6.11,9.88,13.83
5.63,10.13,13.31
5.76,9.15,14.3
7.06,8.49,14.3
6.49,10.57,13.16
5.05,11.51,12.83
6.46,9.82,12.88
7.49,11.04,13.95
6.64,9.23,14.78
7.44,11.29,12.57
5.7,9.12,14.41
5.71,12.44,13.57
6.25,12.43,14.36
7.23,10.53,14.22
5.37,8.78,14.56
7.12,8.83,14.24
5.39,8.15,14.23
5.59,9.46,12.81
6.21,12.22,12.57
6.08,8.06,14.3
5.02,10.04,12.57
6.7,8.69,12.75
5.51,9.15,13.22
5.72,10.4,12.98
6.25,9.19,12.51
6.42,11.91,13.65
7.02,8.41,14.58
7.16,12.08,12.95
6.8,9.97,14.65
5.16,9.86,14.88
6.23,9.41,13.83
6.78,8.27,13.59
6.64,11.15,14.36
6.22,10.68,12.6
7.36,10.49,13.09
5.4,11.35,14.83
5.19,11.13,13.36
5.18,11.02,13.54
7.25,9.99,13.91
5.32,10.2,14.34
7.03,9.04,14.26
6.24,9.42,13.27
5.18,11.56,13.2
6.15,12.06,13.08
5.49,12.1,14.59
6.75,8.81,12.69
6.1,11.67,12.77
6.8,11.08,13.16
5.07,9.24,13.39
6.22,10.86,14.34
5.7,10.99,12.95
6.52,10.55,14.6
5.08,11.1,14.89
5.83,10.89,13.66
5.12,9.31,14.85
6.49,7.81,14.44
6.55,7.84,13.33
7.08,10.88,12.9
5.28,7.82,12.83
6.89,10.74,12.5
6.33,10.65,14.3
7.07,8.59,13.33
5.32,10.32,12.74
6.6,10.39,14.65
5.23,7.87,14.86
5.24,9.44,13.98
6.22,8.48,14.2
5.64,7.7,13.2
7.05,11.97,14.96
5.22,8.04,12.75
7.32,9.14,13.59
5.71,10.09,14.42
5.86,8.27,14.24
6.24,11.95,14.23
6.61,8.45,12.72
7.46,11.48,14.09
6.06,10.19,12.81
5.56,7.97,12.76
5.07,10.1,12.8
6.95,7.63,14.59
6.31,10.35,12.62
5.86,7.83,13.2
6.89,10,14.76
5.25,9.31,13.48
6.32,10.29,14.34
5.37,9.55,13.75
6.38,9.04,12.72
5.82,12.47,12.52
5.25,9.8,13.88
5.19,9.69,13.63
6.53,11.02,14.61
5.07,11.21,14.12
6.33,8.68,14.67
7.25,10.78,13.24
6.53,11.33,12.61
7.28,11.67,14.87
5.26,8.74,13.14
5.45,11.96,13.91
6.05,11.99,14.69
7.14,9.99,13.83
7.41,8.24,14.34
7.01,9.26,13.14
7.4,11.24,14.85
7.41,11.32,12.89
6.49,11.81,13.14
6.48,10.17,14.6
5.96,9.84,14.59
6.44,10.38,13.08
7.04,8.38,12.65
5.96,11.94,14.63
7.19,11.39,13.91
6.21,11.12,12.6
6.59,10.57,14.96
7.28,10.27,13.23
7.23,7.51,13.82
5.8,10.82,13.93
7.11,9.55,13.45
5.32,11.15,13.93
5.51,9.41,13.65
5.62,10.04,13.16
5.13,8.51,14.12
7.15,9.13,12.8
6.77,10.32,13.42
5.21,8.84,14
5.34,10.34,14.31
6.99,11.25,13.5
5.24,11.32,14.69
6.9,10.35,12.75
7.06,7.95,12.75
7.33,9.97,13.39
5.34,9.81,12.96
7.39,8.02,13.96
6.22,9.97,13.12
6.77,10.43,12.87
6.68,10.31,12.77
5.56,8.22,12.72
5.47,9.95,14.13
6.22,10.94,13.74
6.14,11.08,14.56
6.91,9.42,13.07
7.38,10.41,12.5
7.41,11.23,14.67
5.32,11.66,14.91
5.27,10.39,13.19
5.04,11.75,13.92
7.39,11.84,14.65
5.96,9.42,13.92
6.45,7.82,13.95
6.38,12.45,14.89
5.33,9.69,12.53
6.99,10.23,14.6
5.27,9.43,14.25
5.7,8.64,12.76
6.48,12.29,13.72
5.68,9.01,13.78
7.42,10.88,14.75
6.57,11.25,14.8
6.25,8.23,13.82
5.05,12.34,12.84
5.65,11.7,14.74
6.56,12.04,13.9
7.28,9.3,14.03
6.63,12.26,12.97
5.31,9.95,13.25
5.08,9.8,13.32
6.94,10.19,14.7
6.97,11.38,13.52
7.08,11.97,13.15
5.51,10.38,14.54
5.96,10.93,14.47
6.13,11.62,14.31
5.56,9.74,12.74
5.14,12.2,13.66
6.93,12.29,12.58
5.15,10.89,14.65
6.55,11.78,15
5.31,10.83,12.95
6.51,9.86,13.32
6.19,7.55,13.31
7.11,10.55,14.51
6.77,10.59,12.65
7.29,9.97,13.87
7.16,7.91,14.16
6.58,10.11,13.64
5.08,11.02,12.69
5.5,11.92,14.34
7,8.65,12.62
6.12,9.34,12.82
6.58,8.11,12.58
7.15,12.33,14.83
5.89,9.98,12.97
6.74,10.68,13.43
6.38,8.92,14.61
5.43,11.31,14.42
6.4,9.86,13.72
5.89,7.69,14.5
7.44,12.13,12.64
5.75,8.11,12.55
6.38,11.05,13.79
5.69,10.71,12.69
6.45,7.95,14.1
6.02,9.4,12.71
5.31,11.05,13.35
6.68,11.63,13.98
6.78,8.15,12.54
6.08,9,12.74
6.64,11.39,13.26
5.61,7.93,13.48
6.84,9.07,13.44
5.2,8.72,13.02
6.39,8.87,12.6
7.05,9.41,14.36
6.61,7.83,14.76
7.25,12.41,12.78
7.44,11.77,13.6
6.53,10.24,12.5
7.22,8.28,13.31
6.72,11.98,14.26
6.02,11.88,13.69
5.08,10.36,14.72
6.05,10.29,12.76
5.84,11.49,13.85
7.35,11.34,13.06
6.71,9,12.72
6.58,10.05,14.89
6.88,9.46,13.32
7.07,10.19,13.4
5.73,7.89,13.03
6.88,9.85,12.86
5.24,7.87,13.42
7.15,10.39,13.04
6.82,10.6,14.96
7.31,11.96,13.75
6.33,8.68,14.36
7.01,11.94,12.57
5.96,8.24,13.68
6.76,10.3,13.14
7.07,12.28,13.59
5.42,11.05,14.17
6.47,9.38,14.21
6.55,7.73,13.38
5.09,11.67,14.81
6.42,7.88,12.91
7.22,7.78,13.91
6.54,9.21,13.33
5.07,11.42,12.84
5.24,12.14,14.45
5.4,7.71,14.15
6.88,10.56,13.02
6.35,8.72,13.39
7.03,9.94,13.74
6.61,8.15,12.77
5.14,11.78,14.36
5.13,10.21,13.32
5.78,8.55,12.52
6.27,11.27,14.56
6.61,9.33,14.27
5.49,11.91,12.5
7.47,8.32,14.98
5.58,10.46,13.46
5.17,8.33,14.32
6.82,8.88,13.45
7.16,12,14.63
6.28,9.31,12.95
6.75,10.67,14.54
6.11,8.42,13.14
7.12,8.99,14.1
5.32,10.89,12.59
6.73,11.3,14.25
5.57,8.4,12.73
6.58,10.47,13.06
5.5,10.86,14.54
5.4,9.5,13.39
6.58,12.05,12.62
5.77,10.6,12.52
5.07,10.35,14.45
5.57,9.91,14.15
5.98,8.23,12.62
5.76,10.82,13.95
5.7,11.87,14.64
5.57,9.85,14.39
5.14,9.26,13.89
7.33,11.14,13.63
6.32,9.61,13.02
7.45,12.26,12.85
7.21,9.48,13.42
5.21,7.55,14.92
6.67,8.24,13.23
7.39,9.93,13.72
7.4,9.05,14.24
6.39,8.15,14.6
6.47,10.08,13.71
5.54,9.45,14.68
6.66,12.19,12.79
5.52,11.09,12.58
6.72,12.24,13.33
5.39,7.79,13.61
6.86,10.63,13.04
6.61,12.36,12.54
6.29,9.32,13.29
5.85,10.73,12.8
6.06,10.03,14.85
5.18,8.02,13.85
6.35,8.13,14.11
5,11.92,14.29
5.09,11.52,14.85
7.11,11.93,12.65
5.97,8.76,13.29
7.33,8.84,14.54
6.47,10.31,13.57
7.27,8.3,12.7
7.45,9.34,13.94
6.53,12.49,13.69
6.73,7.9,12.62
7.49,9.23,14.43
5.41,8.53,13.2
5.4,8.9,14.01
6.28,12.02,14.64
5.73,12.19,14.27
6.55,8.24,12.54
6.77,10,12.82
5.79,9.8,13.01
5.6,11.85,13.8
6.74,12.35,12.9
6.7,9.66,13.23
6.07,8.38,13.81
6.06,11.23,12.51
5.02,9.23,13.48
6.21,11.97,14.02
7.3,9.3,12.67
5.36,8.95,12.61
6.39,9.83,13.76
7.13,11.17,12.78
7.39,7.95,14.67
7.32,7.79,12.82
6.46,9.13,12.9
5.41,8.86,14.7
6.44,8.14,14.39
6.61,9.95,13.73
7.07,12.04,12.84
6.43,8.45,13.04
