7.41,9.83,13.25
7.45,11.75,14.06
6.04,7.65,13.36
6.59,11.71,14.44
6.06,9.36,14.25
5.14,9.46,14.52
5.92,8.51,14.93
6.5,11.97,13.7
6.36,9.23,14.36
5.43,11.05,13.63
5.74,7.95,14.35
6.53,10.04,13.88
5.11,9.32,14.41
6.71,8.76,14.63
6.51,11.14,14.93
6.44,11.82,13.16
6.52,10.34,14.95
6.58,9.82,14.35
5.63,9.56,14.82
5.43,8.66,14.9
6.38,9.32,12.7
5.65,12.01,14.67
7.04,10.23,13.19
6.57,8.25,13.05
6.68,9.62,13.45
5.03,11.29,14.3
7.19,11.82,13.23
7.27,8.3,14.62
7.24,9.08,13.77
6.36,8.23,13.35
6.73,11.35,14.23
5.21,12.08,14.93
5.76,11.14,13.56
7.3,11.76,14.51
6.14,11.3,13.27
5.95,11.03,13.12
6.55,8.47,14.75
6.86,9.11,13.5
5.79,12.33,14.59
6.18,8.96,14.21
5.4,11.2,14.11
6.91,8.01,14.03
5.44,10.42,13.12
6.26,8.21,14.18
5.39,12.49,12.75
6.66,9,12.9
7,10.72,14.94
5.1,9.07,14.18
5.95,11.25,14.11
5.39,8.41,13.89
6.59,7.84,13.21
6.94,9.02,14.13
5.99,9.09,14.91
5.76,9.51,13.83
6.94,9.65,13.23
6.12,9.5,12.79
5.85,8.84,12.79
6.59,8.61,14.81
6.97,9.11,14.9
7.23,8.74,13.29
7.47,12.05,14.76
7.42,11.89,13.39
5.4,10.55,13.76
5.72,10.35,14.82
5.25,9.56,13.02
6.11,7.86,14
5.97,10.64,13.36
7.27,11.71,14.69
5.1,9.84,14.71
7.42,7.5,14.37
6.28,11.22,14.83
6.49,8.52,14.27
7.21,10.92,13.2
5.06,9.05,12.91
7.49,10.67,12.88
6.12,9.34,12.79
6.15,11.27,13.38
6.18,8.77,14.93
6.4,9.68,13.3
5.79,7.78,13.21
5.83,7.68,13.8
5.14,11.2,12.77
5.19,10.98,14.53
5.17,8.48,14.46
5.64,12.37,14.06
5.94,8.49,12.74
6.39,11.64,13.29
7.23,7.76,13.25
6.82,9.81,14.28
5.93,9.42,14.24
7.36,10.75,13.44
6.58,8.35,14.22
6.06,10.15,13.93
7.08,12.26,14.3
6.74,10.67,13.5
7.35,10.96,13
7.24,11.26,13.14
7.39,7.99,13.28
5.86,8.6,14.68
6.45,9.94,14.42
6.24,12.44,14.6
6.74,11.38,13.33
6.84,11.88,12.84
7.09,9.62,13.49
6.66,10.1,14.99
6.3,7.65,13.24
7.36,10.79,12.82
5.91,11.19,13.63
7.4,12.1,13.33
5.89,8.52,13.72
6.92,9.81,14.43
6.36,8.64,12.98
6.86,11.8,14.63
5.25,8.19,14.94
5.53,7.71,13.13
6.49,8.69,14.43
6.01,12.49,13.3
6.65,7.51,14.07
5.02,7.56,13.62
5.8,7.9,13.43
6.24,9.26,13.19
5.32,10.7,14.32
5.29,9.75,14.84
7.11,8.4,13.66
5.84,9.51,14.42
7.12,9.38,12.7
5.12,10.32,14.63
6,10.1,13.41
5.89,10.21,14.88
7.07,11.24,13.44
5.55,11.93,12.7
5.51,11.91,13.12
6.15,9.08,13.17
6.9,12.28,13.61
5.51,8.18,13.85
6.44,8.73,13.5
5.58,12.39,14.19
7.49,10.06,14.78
5.71,9.12,13.04
6.62,9.08,13.72
6.47,8.93,14.77
6.81,11.32,14.79
5.98,10.68,12.8
5.58,7.89,14.51
5.12,9.54,14.55
6.92,7.66,12.97
6.82,10.78,14.42
7.42,9.47,14.66
5.47,11.26,13.74
6.45,11.48,13.06
6.51,10.94,13.87
5.97,12.24,13.86
5.91,9.24,14.17
7.31,10.28,13.16
6.19,8.76,13.9
6.13,8.58,14.46
6.06,9.9,13.71
5.46,8.18,14.22
6.7,7.67,13
6.87,10.59,13.16
6.27,9.63,14.25
6.36,7.64,13.22
7.19,9.67,12.88
6.31,8.07,13.51
6.22,8.68,13.42
5.21,12.13,13.68
5.93,10.37,13.06
5.54,10.64,14.81
5.78,9.14,14.84
6.22,9.65,13.88
6.05,9.02,13.14
6.17,9.99,14.15
6.67,10.33,12.53
6.53,11.51,13.65
6.13,9.62,13.15
5.5,9.27,12.9
6.14,8.12,14.53
6.19,8.51,13.71
6.06,10.86,14.85
6.09,11.73,14.16
6.7,12.46,14.78
7.19,8.2,14.6
6.06,8.37,14.32
5.08,11.29,12.64
5.99,8,14.57
6.38,11.94,12.54
6.91,9.02,13.67
6.68,8.12,13.06
7.07,11.94,14.54
5.5,8.72,12.87
5.87,7.69,14.62
5.95,7.99,12.59
5.47,8.78,12.72
6.48,11.8,14.86
5.15,8.91,14.26
6.07,10.68,15
6.41,11.33,14.53
5.95,12.11,13.61
6.73,7.87,14.02
6.25,11.01,12.82
6.33,12.19,12.75
5.66,10.03,12.62
6.5,9.88,13.04
5.56,10.87,14.4
7.18,11.49,14.79
